date,open,close,high,low,volume,code,pct_change,上游,债务,股东,投资,并购,同行,概念,集团,高管,诉讼,下游,产品,上游上游,债务债务,股东同行,股东下游,股东股东,投资投资,投资债务,并购并购,同行债务,概念下游,概念债务,概念同行,概念概念,集团集团,集团股东,集团同行,高管高管,诉讼诉讼,诉讼高管,上游同行,下游下游,股东集团,投资下游,同行同行,同行概念,同行产品,同行下游,同行上游,同行集团,产品同行,产品概念,产品产品,产品下游,产品股东,产品债务,概念产品,概念集团,概念上游,概念股东,概念并购,下游债务,下游诉讼,下游同行,债务投资,债务集团,债务并购,投资集团,投资并购,并购投资,并购债务,并购集团,同行股东,概念诉讼,集团债务,集团投资,集团并购,下游并购,债务股东,股东债务,概念投资,上游债务,上游下游,债务下游,集团上游,股东诉讼,并购股东,同行诉讼,诉讼股东,诉讼债务,诉讼下游,诉讼同行,下游上游,债务同行,并购同行,高管诉讼,下游概念,债务诉讼,投资诉讼,并购诉讼,债务概念,投资上游,同行并购,高管债务,产品上游,债务上游,高管下游,诉讼概念,股东上游,股东并购,并购上游,产品集团,上游投资,下游集团,股东概念,股东产品,并购下游,上游集团,股东投资,集团诉讼,集团概念,上游并购,下游投资,债务产品,上游股东,下游股东,上游诉讼,诉讼上游,集团下游,上游概念,债务高管,同行投资,投资股东,下游产品,并购概念,产品并购,诉讼集团,诉讼并购,下游高管,并购产品,投资同行,上游产品,诉讼投资,产品诉讼,投资概念,集团产品,RSV,K,D,J,EMA12,EMA26,DIF,DEA,MACD,OBA,RSI,PSY,AR,BR,CR,BIAS_6,BIAS_12,BIAS_24,CCI,WR,M_TRIX,target
2015/1/9,10.518,9.919,10.781,9.676,10643191,1,-0.04798925,0,0,-0.075069428,0,0,-0.239550604,1.640749087,-0.025023143,0,0,0,0,-0.007067517,0,-0.106101179,-0.115983418,0.031976857,0,0.358571448,0,0.165825196,0.196645795,-0.041621767,-0.106101179,0.149550629,-0.025023143,0,-0.106101179,0,0,-0.016112495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.99095023,52.90363623,59.00656416,40.69778037,8.871598354,7.964354153,0.907244202,0.60553633,0.603415744,-5962113.329,133.2409972,6,166.6831602,1.736334405,217.5996857,0.02493714,0.179376663,0.303031298,-115.6146722,22.25090346,1.47176442,0.019255973
2015/1/16,9.781,10.11,10.275,9.538,6431209,1,0.019255973,0,0,0.224401389,0,0,1.042116125,3.70279207,0.074800463,0,0,0,0,0.383264279,0,0.40168785,0.003647353,0.045093746,0,-0.068732065,0,0.962833661,0.048432947,-0.001405481,0.40168785,0.012684633,0.074800463,0,0.40168785,0,0,-0.053446479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.6119403,61.13973759,59.71762197,63.98396882,9.062121684,8.123290882,0.938830802,0.672195224,0.533271156,3551563.179,131.5144441,7,170.5047573,1.709416895,204.9956816,0.0265957,0.164483819,0.306300001,-81.84537836,17.32059886,1.567535838,-0.063105836
2015/1/23,9.216,9.472,9.623,8.92,8282868,1,-0.063105836,0,0,-0.057061617,0,0,-0.986742893,-2.469704106,-0.019020539,0,0,0,0,0.069061754,0,0.996965106,-0.018274323,0.002040304,0,0.046852727,0,0.806897201,0.139595089,-0.008304011,0.996965106,-0.0189856,-0.019020539,0,0.996965106,0,0,0.039163259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.52062589,66.93336702,62.12287032,76.55436042,9.125179887,8.223195261,0.901984626,0.718153105,0.367663042,4724651.59,160.1065719,6,163.2526381,1.314956332,159.8452937,-0.039586308,0.066486517,0.208519732,-33.11082339,33.789365,1.568148838,-0.032622466
2015/1/30,9.446,9.163,9.498,9.045,5584845,1,-0.032622466,0,0,-0.293372731,0,0,-1.422687067,-5.940002082,-0.09779091,0,0,0,0,-0.021353727,0,-0.078166098,-0.054045479,-0.090342476,0,0.017941364,0,-0.187517741,-0.089559024,-0.006244678,-0.078166098,0.030453152,-0.09779091,0.063468606,-0.078166098,0,0,0.022703194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.04856512,53.30509972,59.18361345,41.54807226,9.130998366,8.292810427,0.838187939,0.742160071,0.192055735,-2675301.026,181.1106607,6,146.6627635,1.169412976,141.7617101,-0.068532606,0.012262483,0.154657363,-17.83139105,41.90624191,1.55776136,-0.030121139
2015/2/6,8.946,8.887,9.492,8.814,5496041,1,-0.030121139,0,0,-0.129039301,0,0,-1.008691752,-4.590096469,-0.0430131,0,0,0,0,-0.064536014,0,-0.131250868,-0.10230322,-0.082065233,0,-0.066359978,0,-0.894462161,-0.084663059,-0.032990574,-0.131250868,-0.135492232,-0.0430131,-0.180933957,-0.131250868,0,0,0.070889448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.76696165,39.12572036,52.49764909,12.38186291,9.093460156,8.336824469,0.756635686,0.745055194,0.023160984,-4312527.746,239.5220588,5,151.4692918,1.150395778,136.8694208,-0.081802919,-0.033242378,0.108070197,-2.890129166,66.80776014,1.524948855,0.03251941
2015/2/13,8.88,9.176,9.327,8.696,3722268,1,0.03251941,0,0,0.163391024,0,0,0.515959629,3.929833986,0.054463675,0,0,0,0,0.109155724,0,0.140942616,0.064640678,0.085436253,0,0.06408061,0,1.868412135,0.320383045,0.038399055,0.140942616,0.08558382,0.054463675,0.100247123,0.140942616,0,0,-0.026119403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.06973059,51.44039044,52.14522954,50.03071224,9.106158593,8.39898562,0.707172973,0.73747875,-0.060611554,1940770.479,209.9,5,153.6715814,1.168953158,136.7247833,-0.029969872,-0.018482781,0.130867469,4.78739017,72.39512855,1.54110865,0.002833479
2015/2/17,9.176,9.202,9.281,9.031,1401693,1,0.002833479,0,0,0.028282641,0,0,-0.002649322,1.229216574,0.009427547,0,0,0,0,0.171773542,0,0.060294403,0.030884417,0.02435292,0,0.19504902,0,0.837935379,0.032455973,0.009813682,0.060294403,0.134992005,0.009427547,0.071045155,0.060294403,0,0,0.022562793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.4,57.09359363,53.79468424,63.69141241,9.120903425,8.458468167,0.662435259,0.722470052,-0.120069587,515823.024,209.2445328,6,156.0169615,1.183439332,141.4285222,-0.00925037,-0.029610654,0.120580871,7.087515408,75.73141487,1.555497694,0
2015/2/27,9.235,9.202,9.314,8.946,2396506,1,0,0,0,-0.012769085,0,0,0.206400848,3.298347966,-0.004256362,0,0,0,0,0.370503912,0,-0.01354454,0.008057195,0.01233489,0,0.033115386,0,0.711769184,-0.014368652,0.038732394,-0.01354454,0.157956365,-0.004256362,-0.005060026,-0.01354454,0,0,0.138495698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.56521739,61.25080155,56.28005667,71.1922913,9.133379821,8.513544599,0.619835223,0.701943086,-0.164215727,937763.2174,200.6673022,5,153.4048641,1.176846504,142.3865075,0.00384542,-0.032124044,0.10744328,16.98173435,75.73141487,1.566179817,-0.039230602
2015/3/6,9.229,8.841,9.268,8.742,4278897,1,-0.039230602,0,0,-0.226213174,0,0,-1.059185417,-5.094548211,-0.075404391,0,0,0,0,-0.119934133,0,-0.228419087,-0.051559158,0.039209852,0,-0.032246377,0,0.740006176,0.061218392,0.025220339,-0.228419087,0.115158647,-0.075404391,0.48027079,-0.228419087,0,0,-0.014505119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.82129278,47.10763196,53.22258177,34.87773234,9.08839831,8.537800554,0.550597756,0.67167402,-0.242152528,-2668209.536,475.8358663,4,141.2865025,1.098303101,133.6232451,-0.030086942,-0.068273233,0.052265119,35.6234692,93.04556355,1.547789026,0.115258455
2015/3/13,8.86,9.86,10.268,8.762,10963508,1,0.115258455,0,0,0.182797845,0,0,1.60607653,4.551495367,0.060932615,0,0,0,0,0.426348091,0,0.364949215,0.040712166,0.07241348,0,-0.013581362,0,1.342057566,0.122912069,0.029890226,0.364949215,0.06817912,0.060932615,-0.097238603,0.364949215,0,0,0.012244898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.90836653,55.70787682,54.05101345,59.02160355,9.207106263,8.635741254,0.571365009,0.651612218,-0.160494418,5023121.195,918.8741722,4,161.8736383,1.282459055,150.026001,0.080607157,0.039992968,0.158415696,-8.737644425,44.17266187,1.613902352,0.022008114
2015/3/20,9.933,10.077,10.393,9.814,9566007,1,0.022008114,0,0,0.412126152,0,0,0.930421423,6.743672073,0.137375384,0,0,0,0,0.385934991,0,0.392192256,0.077326642,0.224396276,0,0.074960816,0,3.386197536,0.162194117,0.056119173,0.392192256,0.319059982,0.137375384,0.191193642,0.392192256,0,0,0.122067449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.42314335,52.27963233,53.46055308,49.91779083,9.340936068,8.742501161,0.598434907,0.640976756,-0.085083697,-875644.8549,329.5154185,5,166.5263444,1.351383731,164.4257326,0.082859471,0.061593567,0.164892541,-44.15377458,18.62109605,1.623101337,-0.01567927
2015/3/27,10.084,9.919,10.255,9.676,7468245.87,1,-0.01567927,0,0,-0.064663727,0,0,-0.216552517,1.58656101,-0.021554576,0,0,0,0,0.270948742,0,-0.182557415,0.043828075,-0.05272891,0,-0.009994605,0,1.775542566,0.405877174,-0.008998054,-0.182557415,0.261655297,-0.021554576,-0.018054271,-0.182557415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.96891192,48.84272552,51.92127723,42.68562212,9.429868981,8.829649223,0.600219758,0.632825356,-0.065211197,-1199562.808,4411.538462,4,164.217759,1.349430149,162.4233079,0.047615695,0.048095381,0.128607256,-38.41989602,27.93164408,1.626619744,0.051114024
2015/4/3,10.018,10.426,10.919,9.933,9799890,1,0.051114024,0,0,0.077835371,0,0,0.405838296,3.842850175,0.025945124,0,0,0,0,0.26959169,0,0.219294726,0.070588235,0.166838594,0,0.236882477,0,3.071449374,0.177084061,0.432269939,0.219294726,0.396835335,0.025945124,0.052910375,0.219294726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,49.22848368,51.02367938,45.63809229,9.583119907,8.947897429,0.635222478,0.63330478,0.003835395,-3.53E-08,554.7667343,5,174.488189,1.467382329,175.5912774,0.081497874,0.101633801,0.166578086,-99.97691488,22.17723797,1.669328081,0.24918473
2015/4/10,10.623,13.024,13.024,10.623,12845390,1,0.24918473,0,0,0.283203822,0,0,0.870055235,4.01776988,0.094401274,0,0,0,0,0.115365282,0,0.247164585,0.086680561,0.098508613,0,0.224960427,0,1.596555115,-0.047777247,-0.020217596,0.247164585,0.359799309,0.094401274,0.241842906,0.247164585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,66.15232246,56.0665604,86.32384656,10.11248608,9.249830953,0.862655122,0.679174849,0.366960547,12845390,186.0652591,6,205.6894508,1.805632781,214.2779771,0.292768872,0.353758202,0.423187073,-269.6885809,0,1.922743678,0.034781941
2015/4/17,13.533,13.477,13.931,12.817,15774100,1,0.034781941,0,0,0.131645633,0,0,1.924719351,8.77618087,0.043881878,0,0,0,0,-0.247962364,0,-0.17672736,-0.012291866,0.05847146,0,0.423254414,0,0.789557135,0.149144502,0.151088572,-0.17672736,-0.021960706,0.043881878,-0.078330196,-0.17672736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.2459605,63.8502018,58.66110754,74.22839034,10.6301036,9.562954586,1.067149016,0.756769682,0.620758668,2916934.111,148.9600899,7,192.4663351,1.874105866,250.2160886,0.245621332,0.352111263,0.43000577,-308.2574035,8.672397326,2.039734104,-0.046672108
2015/4/24,13.613,12.848,13.692,12.721,13398858,1,-0.046672108,0,0,-0.16850935,0,0,-0.946734705,0.260406663,-0.056169783,0,0,0,0,0.087088573,0,0.209036077,-0.012444837,-0.012627249,0,0.017506193,0,1.739690828,-0.028704669,0,0.209036077,-0.00828223,-0.056169783,0.005959159,0.209036077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.07929969,46.92656777,54.74959428,31.28051474,10.97131843,9.806291283,1.165027149,0.838421176,0.653211947,-9893904.414,186.5960555,6,174.2479339,1.733743409,230.6496612,0.120668726,0.248040021,0.328196038,-237.2806286,20.87107342,1.937367857,0.034713574
2015/4/30,12.904,13.294,13.835,12.896,12265930,1,0.034713574,0,0,0.133998829,0,0,0.418549501,4.32523522,0.044666276,0,0,0,0,0.034726091,0,0.273036916,0.110197515,0.020712638,0,0.103353902,0,1.032075528,0.073558491,0,0.273036916,0.266568642,0.044666276,-0.049840421,0.273036916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.38551651,45.41288401,51.63735752,32.96393699,11.32865406,10.06464008,1.264013981,0.923539737,0.680948489,-1867974.43,145.3427525,6,176.8325189,1.792829132,231.5068493,0.109659648,0.249074125,0.340413733,-199.6812136,12.27596839,1.928813143,-0.050925229
2015/5/8,13.294,12.617,13.294,12.331,8310002,1,-0.050925229,0,0,-0.059600712,0,0,-1.027988102,-5.480015989,-0.019866904,0,0,0,0,0.31246694,0,0.088937755,-0.070198036,0.13661812,0,-0.07147541,0,-1.174758552,-0.189689635,0,0.088937755,-0.037005229,-0.019866904,-0.036845201,0.088937755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.69885774,40.17487525,47.8165301,24.89156556,11.52686113,10.25370378,1.273157351,0.99346326,0.559388183,-3374050.656,160.8280255,6,163.6957875,1.635044064,202.7577581,0.011578729,0.150097421,0.241881639,-125.0300654,25.32279823,1.806832518,-0.02520409
2015/5/15,12.578,12.299,12.936,12.156,9060036,1,-0.02520409,0,0,-0.085953044,0,0,-0.322474359,-0.757839114,-0.028651015,0,0,0,0,0.149353962,0,0.028824338,-0.036536797,-0.044281363,0,0.430751421,0,2.40250515,0.293449552,0,0.028824338,0.291905406,-0.028651015,0.081036822,0.028824338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.33333333,32.89436128,42.84247383,12.99813619,11.64565172,10.4052072,1.240444523,1.042859512,0.395170021,-5738022.8,162.8077374,6,159.1409803,1.555511262,189.9120947,-0.042283133,0.094103518,0.186935411,-83.6240034,31.57283807,1.681967051,0.053093747
2015/5/22,12.1,12.952,12.976,11.917,10072315,1,0.053093747,0,0,0.183044859,0,0,1.050848221,6.22210673,0.061014953,0,0,0,0,0.51869737,0,0.361355119,0.079618979,0.115488759,0,0.75040511,0,3.658958455,0.405012657,0,0.361355119,0.529205121,0.061014953,0.099463909,0.361355119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.73371105,54.50747787,46.73080851,70.06081659,11.84662838,10.59385852,1.252769863,1.084841582,0.33585656,9615779.476,156.753178,6,169.6687794,1.603276424,194.0147124,-0.000546592,0.124618763,0.232103468,-69.6819252,23.00822562,1.579394973,-0.058369364
2015/5/29,13.016,12.196,13.461,12.028,12611787,1,-0.058369364,0,0,-0.137985955,0,0,-0.878905095,-5.027451082,-0.045995318,0,0,0,0,0.105698313,0,-0.415773767,-0.055268853,0.016545899,0,0.150109172,0,1.646805272,0.23048599,0,-0.415773767,0.176248832,-0.045995318,0.047530688,-0.415773767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.72365666,40.24620413,44.56927372,31.60006497,11.90037786,10.71253566,1.187842196,1.105441705,0.164800981,-9654661.786,196.8269873,5,147.8666791,1.441736411,180.1340051,-0.047875559,0.032301751,0.144991854,-53.28105441,40.77555817,1.492396674,0.063955395
2015/6/5,12.204,12.976,13.374,12.092,12576403,1,0.063955395,0,0,0.052968406,0,0,1.536560265,7.727085754,0.017656135,0,0,0,0,0.500646127,0,0.374082063,0.158061674,0.408159911,0,-0.149431605,0,4.458558012,0.166556244,0.09996349,0.374082063,0.314069447,0.017656135,0.103218134,0.374082063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.95475819,49.81572215,46.31808986,56.81098673,12.06585819,10.88019969,1.1856585,1.121485064,0.128346872,4767653.555,176.8150503,6,145.7685335,1.398417132,159.2948637,0.021531195,0.073857347,0.203466365,-48.61718548,23.88694347,1.454545772,0.012869914
2015/6/12,12.992,13.143,13.891,12.888,14181751,1,0.012869914,0,0,0.111481196,0,0,0.714448126,1.648205194,0.037160399,0,0,0,0,0.004174018,0,0.060312687,-0.003347535,0.12546571,0,0.058698991,0,2.192668492,0.188220798,-0.113449283,0.060312687,0.038665212,0.037160399,0.027022322,0.060312687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.42372881,41.68505771,44.77374581,35.5076815,12.23157231,11.04781453,1.183757787,1.133939609,0.099636357,-6970691.169,158.9958159,6,156.1824118,1.553487899,173.1014981,0.035106027,0.065180833,0.204063014,-52.76790447,23.8210399,1.488424262,-0.113900936
2015/6/19,13.159,11.646,13.215,11.543,8888371,1,-0.113900936,0,0,-0.324042563,0,0,-2.165105475,-13.09210324,-0.108014188,0,0,0,0,-0.706697521,0,-0.659786731,-0.084274809,-0.268448941,0,-0.369471712,0,-5.829616849,-0.644534919,-0.148259079,-0.659786731,-0.437134653,-0.108014188,-0.303022856,-0.659786731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.160287081,29.8434675,39.79698637,9.936429748,12.14148427,11.09212456,1.049359704,1.117023628,-0.135327848,-7793272.659,325.9238522,5,127.0311656,1.292614153,143.1096429,-0.076087028,-0.071205455,0.058598958,3.230010952,95.68676717,1.448410088,-0.058732612
2015/6/26,11.654,10.962,12.442,10.651,7971969,1,-0.058732612,0,0,-0.111878342,0,0,-0.234670171,-4.430809935,-0.037292781,0,0,0,0,-0.500657842,0,-0.254797135,-0.009003001,-0.160399766,0,0.0170415,0,-3.862781986,-0.352055768,-0.080527473,-0.254797135,-0.402061835,-0.037292781,-0.208940149,-0.254797135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.36460078,25.68384526,35.092606,6.866323774,11.96002515,11.08248571,0.877539442,1.069126791,-0.383174697,-5203367.817,633.220339,4,124.4204566,1.280935252,129.8556832,-0.117154362,-0.132020693,-0.007670068,45.07371233,90.40123457,1.394238549,-0.05090312
